id,telecode,name,pinyin,abbr,area_code,area_name,country_code,country_name,longitude,latitude,geo_source,geo_updated_at,created_at,updated_at
3007,XPY,兴平,xingping,xp,2004,咸阳,cn,中国,108.489216,34.2884,amap,2026-04-09 06:47:13.572028+00:00,2026-04-08 08:39:59.978474+00:00,2026-04-09 06:47:13.572028+00:00
3008,XPN,西平,xiping,xp,1219,驻马店,cn,中国,114.039196,33.377473,amap,2026-04-09 06:47:14.575924+00:00,2026-04-08 08:39:59.978668+00:00,2026-04-09 06:47:14.575924+00:00
3009,XPM,新坪田,xinpingtian,xpt,1806,六盘水,cn,中国,104.672154,25.323051,amap,2026-04-09 06:47:15.578636+00:00,2026-04-08 08:39:59.978923+00:00,2026-04-09 06:47:15.578636+00:00
3010,EGQ,西平西,xipingxi,xpx,1504,东莞,cn,中国,113.745791,22.993553,amap,2026-04-09 06:47:16.593971+00:00,2026-04-08 08:39:59.979180+00:00,2026-04-09 06:47:16.593971+00:00
3011,XQD,新邱,xinqiu,xq,0226,阜新,cn,中国,121.797468,42.089152,amap,2026-04-09 06:47:17.589422+00:00,2026-04-08 08:39:59.979380+00:00,2026-04-09 06:47:17.589422+00:00
3012,XQB,新青,xinqing,xq,0016,伊春,cn,中国,129.526901,48.291579,amap,2026-04-09 06:47:18.586653+00:00,2026-04-08 08:39:59.979644+00:00,2026-04-09 06:47:18.586653+00:00
3013,XQJ,兴泉堡,xingquanbu,xqp,2103,白银,cn,中国,104.007641,37.114805,amap,2026-04-09 06:47:19.581642+00:00,2026-04-08 08:39:59.979838+00:00,2026-04-09 06:47:19.581642+00:00
3014,ESP,小寺沟,xiaosigou,xsg,0309,承德,cn,中国,118.645309,40.899798,amap,2026-04-09 06:47:20.585334+00:00,2026-04-08 08:39:59.980020+00:00,2026-04-09 06:47:20.585334+00:00
3015,XIZ,夏石,xiashi,xs,1615,崇左,cn,中国,106.90365,22.118557,amap,2026-04-09 06:47:21.607185+00:00,2026-04-08 08:39:59.980182+00:00,2026-04-09 06:47:21.607185+00:00
3016,XZN,浠水,xishui,xs,1341,浠水,cn,中国,115.242086,30.433279,amap,2026-04-09 06:47:22.612983+00:00,2026-04-08 08:39:59.980344+00:00,2026-04-09 06:47:22.612983+00:00
3017,XSB,杏树,xingshu,xs,0023,七台河,cn,中国,130.563521,45.922617,amap,2026-04-09 06:47:23.636729+00:00,2026-04-08 08:39:59.980514+00:00,2026-04-09 06:47:23.636729+00:00
3018,XSV,下社,xiashe,xs,0403,忻州,cn,中国,113.178198,39.149694,amap,2026-04-09 06:47:24.617749+00:00,2026-04-08 08:39:59.980688+00:00,2026-04-09 06:47:24.617749+00:00
3019,XSP,徐水,xushui,xs,0326,保定,cn,中国,115.645396,39.033566,amap,2026-04-09 06:47:25.626922+00:00,2026-04-08 08:39:59.980871+00:00,2026-04-09 06:47:25.626922+00:00
3020,VNN,浠水南,xishuinan,xsn,1341,浠水,cn,中国,115.239572,30.410228,amap,2026-04-09 06:47:26.792974+00:00,2026-04-08 08:39:59.981024+00:00,2026-04-09 06:47:26.792974+00:00
3021,XDT,杏树屯,xingshutun,xst,0220,大连,cn,中国,122.155818,39.264366,amap,2026-04-09 06:47:27.614633+00:00,2026-04-08 08:39:59.981195+00:00,2026-04-09 06:47:27.614633+00:00
3022,XSJ,许三湾,xusanwan,xsw,2106,张掖,cn,中国,99.410265,39.316581,amap,2026-04-09 06:47:28.634495+00:00,2026-04-08 08:39:59.981344+00:00,2026-04-09 06:47:28.634495+00:00
3023,XSU,响水县,xiangshuixian,xsx,0739,盐城,cn,中国,119.578332,34.199172,amap,2026-04-09 06:47:29.659576+00:00,2026-04-08 08:39:59.981499+00:00,2026-04-09 06:47:29.659576+00:00
3024,XTP,邢台,xingtai,xt,0346,邢台,cn,中国,114.49229,37.070451,amap,2026-04-09 06:47:30.655192+00:00,2026-04-08 08:39:59.981676+00:00,2026-04-09 06:47:30.655192+00:00
3025,EDQ,湘潭北,xiangtanbei,xtb,1410,湘潭,cn,中国,112.942374,27.963789,amap,2026-04-09 06:47:31.653405+00:00,2026-04-08 08:39:59.981832+00:00,2026-04-09 06:47:31.653405+00:00
3026,XAN,仙桃西,xiantaoxi,xtx,1379,仙桃,cn,中国,113.140008,30.42452,amap,2026-04-09 06:47:32.654614+00:00,2026-04-08 08:39:59.981999+00:00,2026-04-09 06:47:32.654614+00:00
3027,EIP,下台子,xiataizi,xtz,0309,承德,cn,中国,117.741476,40.603648,amap,2026-04-09 06:47:33.662662+00:00,2026-04-08 08:39:59.982176+00:00,2026-04-09 06:47:33.662662+00:00
3028,XNM,小湾东,xiaowandong,xwd,1943,南涧,cn,中国,119.261434,33.579591,amap,2026-04-09 06:47:34.684856+00:00,2026-04-08 08:39:59.982346+00:00,2026-04-09 06:47:34.684856+00:00
3029,XJQ,徐闻,xuwen,xw,1510,湛江,cn,中国,110.145491,20.345991,amap,2026-04-09 06:47:35.667582+00:00,2026-04-08 08:39:59.982518+00:00,2026-04-09 06:47:35.667582+00:00
3030,XAE,兴文南,xingwennan,xwn,1714,宜宾,cn,中国,105.271633,28.15772,amap,2026-04-09 06:47:36.680266+00:00,2026-04-08 08:39:59.982683+00:00,2026-04-09 06:47:36.680266+00:00
3031,EPD,新窝铺,xinwopu,xwp,0508,赤峰,cn,中国,120.401458,42.714017,amap,2026-04-09 06:47:37.685890+00:00,2026-04-08 08:39:59.982853+00:00,2026-04-09 06:47:37.685890+00:00
3032,XWD,西乌旗,xiwuqi,xwq,1646,兴安,cn,中国,122.037796,46.082373,amap,2026-04-09 06:47:38.702476+00:00,2026-04-08 08:39:59.983031+00:00,2026-04-09 06:47:38.702476+00:00
3033,XWF,修武,xiuwu,xw,1205,焦作,cn,中国,113.439135,35.242817,amap,2026-04-09 06:47:39.694335+00:00,2026-04-08 08:39:59.983180+00:00,2026-04-09 06:47:39.694335+00:00
3034,EXF,修武西,xiuwuxi,xwx,1205,焦作,cn,中国,113.424881,35.210715,amap,2026-04-09 06:47:40.703219+00:00,2026-04-08 08:39:59.983364+00:00,2026-04-09 06:47:40.703219+00:00
3035,XSN,新县,xinxian,xx,1220,信阳,cn,中国,114.879309,31.643914,amap,2026-04-09 06:47:41.711316+00:00,2026-04-08 08:39:59.983549+00:00,2026-04-09 06:47:41.711316+00:00
3036,ENN,息县,xixian,xx,1220,信阳,cn,中国,114.740392,32.34312,amap,2026-04-09 06:47:42.729717+00:00,2026-04-08 08:39:59.983708+00:00,2026-04-09 06:47:42.729717+00:00
3037,XXQ,湘乡,xiangxiang,xx,1410,湘潭,cn,中国,112.52918,27.744595,amap,2026-04-09 06:47:43.723604+00:00,2026-04-08 08:39:59.983869+00:00,2026-04-09 06:47:43.723604+00:00
3038,EOH,萧县,xiaoxian,xx,0806,宿州,cn,中国,116.958368,34.16931,amap,2026-04-09 06:47:44.712032+00:00,2026-04-08 08:39:59.984024+00:00,2026-04-09 06:47:44.712032+00:00
3039,XPQ,新兴南,xinxingnan,xxn,1508,云浮,cn,中国,112.238332,22.641803,amap,2026-04-09 06:47:45.734029+00:00,2026-04-08 08:39:59.984178+00:00,2026-04-09 06:47:45.734029+00:00
3040,ENF,新乡南,xinxiangnan,xxn,1204,新乡,cn,中国,113.857911,35.042343,amap,2026-04-09 06:47:46.725545+00:00,2026-04-08 08:39:59.984330+00:00,2026-04-09 06:47:46.725545+00:00
3041,XGQ,新兴县,xinxingxian,xxx,1508,云浮,cn,中国,112.225174,22.695915,amap,2026-04-09 06:47:47.750648+00:00,2026-04-08 08:39:59.984499+00:00,2026-04-09 06:47:47.750648+00:00
3042,XZC,西小召,xixiaozhao,xxz,9034,巴彦淖尔,cn,中国,108.35917,40.863181,amap,2026-04-09 06:47:48.762341+00:00,2026-04-08 08:39:59.984654+00:00,2026-04-09 06:47:48.762341+00:00
3043,XXP,小西庄,xiaoxizhuang,xxz,0326,保定,cn,中国,114.629084,39.401567,amap,2026-04-09 06:47:49.749762+00:00,2026-04-08 08:39:59.984824+00:00,2026-04-09 06:47:49.749762+00:00
3044,XDB,向阳,xiangyang,xy,0044,牡丹江,cn,中国,129.515566,45.050175,amap,2026-04-09 06:47:50.793266+00:00,2026-04-08 08:39:59.984980+00:00,2026-04-09 06:47:50.793266+00:00
3045,XBY,旬阳北,xunyangbei,xyb,2006,安康,cn,中国,109.305573,32.83406,amap,2026-04-09 06:47:51.801410+00:00,2026-04-08 08:39:59.985192+00:00,2026-04-09 06:47:51.801410+00:00
3046,EBY,咸阳北,xianyangbei,xyb,2004,咸阳,cn,中国,108.674124,34.418855,amap,2026-04-09 06:47:52.770259+00:00,2026-04-08 08:39:59.985360+00:00,2026-04-09 06:47:52.770259+00:00
3047,EAF,襄垣东,xiangyuandong,xyd,0414,长治,cn,中国,113.082495,36.534359,amap,2026-04-09 06:47:53.801968+00:00,2026-04-08 08:39:59.985528+00:00,2026-04-09 06:47:53.801968+00:00
3048,SNZ,兴业,xingye,xy,1606,玉林,cn,中国,109.907731,22.737626,amap,2026-04-09 06:47:54.780888+00:00,2026-04-08 08:39:59.985678+00:00,2026-04-09 06:47:54.780888+00:00
3049,XHM,小雨谷,xiaoyugu,xyg,1806,六盘水,cn,中国,104.600229,25.465009,amap,2026-04-09 06:47:55.783782+00:00,2026-04-08 08:39:59.985835+00:00,2026-04-09 06:47:55.783782+00:00
3050,VIH,新沂,xinyi,xy,0701,徐州,cn,中国,118.348914,34.380085,amap,2026-04-09 06:47:56.799101+00:00,2026-04-08 08:39:59.985991+00:00,2026-04-09 06:47:56.799101+00:00
3051,XFM,小月旧,xiaoyuejiu,xyj,1905,楚雄,cn,中国,101.832586,25.58765,amap,2026-04-09 06:47:57.800891+00:00,2026-04-08 08:39:59.986144+00:00,2026-04-09 06:47:57.800891+00:00
3052,XKZ,兴业南,xingyenan,xyn,1606,玉林,cn,中国,109.881432,22.713338,amap,2026-04-09 06:47:58.821786+00:00,2026-04-08 08:39:59.986296+00:00,2026-04-09 06:47:58.821786+00:00
3053,XYU,新沂南,xinyinan,xyn,0701,徐州,cn,中国,118.331285,34.329009,amap,2026-04-09 06:47:59.802127+00:00,2026-04-08 08:39:59.986517+00:00,2026-04-09 06:47:59.802127+00:00
3054,XWS,仙游,xianyou,xy,1032,莆田,cn,中国,118.871635,25.250204,amap,2026-04-09 06:48:00.817849+00:00,2026-04-08 08:39:59.986864+00:00,2026-04-09 06:48:00.817849+00:00
3055,XYX,小扬气,xiaoyangqi,xyq,0003,加格达奇,cn,中国,123.87947,49.736437,amap,2026-04-09 06:48:01.828664+00:00,2026-04-08 08:39:59.987246+00:00,2026-04-09 06:48:01.828664+00:00
3056,EIF,襄垣,xiangyuan,xy,0414,长治,cn,中国,113.035547,36.506143,amap,2026-04-09 06:48:02.901612+00:00,2026-04-08 08:39:59.987565+00:00,2026-04-09 06:48:02.901612+00:00
3057,EJH,夏邑县,xiayixian,xyx,1212,商丘,cn,中国,116.030905,34.410724,amap,2026-04-09 06:48:03.877485+00:00,2026-04-08 08:39:59.987847+00:00,2026-04-09 06:48:03.877485+00:00
3058,EYB,新友谊,xinyouyi,xyy,0020,双鸭山,cn,中国,131.814871,46.766733,amap,2026-04-09 06:48:04.883627+00:00,2026-04-08 08:39:59.988110+00:00,2026-04-09 06:48:04.883627+00:00
3059,XZJ,新阳镇,xinyangzhen,xyz,2101,天水,cn,中国,105.534981,34.701307,amap,2026-04-09 06:48:05.879569+00:00,2026-04-08 08:39:59.988332+00:00,2026-04-09 06:48:05.879569+00:00
3060,XZX,新帐房,xinzhangfang,xzf,9096,呼伦贝尔,cn,中国,121.820306,50.139861,amap,2026-04-09 06:48:06.885199+00:00,2026-04-08 08:39:59.988506+00:00,2026-04-09 06:48:06.885199+00:00
3061,XRP,悬钟,xuanzhong,xz,0349,邯郸,cn,中国,113.577327,36.660051,amap,2026-04-09 06:48:07.883669+00:00,2026-04-08 08:39:59.988883+00:00,2026-04-09 06:48:07.883669+00:00
3062,XRD,西哲里木,xizhelimu,xzlm,1646,兴安,cn,中国,120.602538,45.552159,amap,2026-04-09 06:48:08.877861+00:00,2026-04-08 08:39:59.989063+00:00,2026-04-09 06:48:08.877861+00:00
3063,ERP,新杖子,xinzhangzi,xzz,0309,承德,cn,中国,117.881186,40.774711,amap,2026-04-09 06:48:09.910647+00:00,2026-04-08 08:39:59.989222+00:00,2026-04-09 06:48:09.910647+00:00
3064,YAS,永安,yongan,ya,1005,三明,cn,中国,117.378546,25.975233,amap,2026-04-09 06:48:10.906453+00:00,2026-04-08 08:39:59.989391+00:00,2026-04-09 06:48:10.906453+00:00
3065,YNB,永安乡,yonganxiang,yax,0026,鸡西,cn,中国,131.478167,45.339209,amap,2026-04-09 06:48:11.914864+00:00,2026-04-08 08:39:59.989564+00:00,2026-04-09 06:48:11.914864+00:00
3066,YQZ,永安镇,yonganzhen,yaz,1601,河池,cn,中国,108.052591,24.286315,amap,2026-04-09 06:48:12.933706+00:00,2026-04-08 08:39:59.989923+00:00,2026-04-09 06:48:12.933706+00:00
3067,YBE,盐边,yanbian,yb,1711,攀枝花,cn,中国,101.853621,26.652751,amap,2026-04-09 06:48:13.917819+00:00,2026-04-08 08:39:59.990215+00:00,2026-04-09 06:48:13.917819+00:00
3068,RGH,永城北,yongchengbei,ycb,1212,商丘,cn,中国,116.519906,34.215418,amap,2026-04-09 06:48:14.921315+00:00,2026-04-08 08:39:59.990535+00:00,2026-04-09 06:48:14.921315+00:00
3069,YBQ,阳春东,yangchundong,ycd,1529,阳江,cn,中国,111.910006,22.186198,amap,2026-04-09 06:48:15.937350+00:00,2026-04-08 08:39:59.990801+00:00,2026-04-09 06:48:15.937350+00:00
3070,YKM,秧草地,yangcaodi,ycd,1901,曲靖,cn,中国,103.837,24.819855,amap,2026-04-09 06:48:16.937550+00:00,2026-04-08 08:39:59.991114+00:00,2026-04-09 06:48:16.937550+00:00
3071,YSK,禹城东,yuchengdong,ycd,0601,德州,cn,中国,116.691641,37.063648,amap,2026-04-09 06:48:17.961373+00:00,2026-04-08 08:39:59.991377+00:00,2026-04-09 06:48:17.961373+00:00
3072,YFU,盐城大丰,yanchengdafeng,ycdf,0739,盐城,cn,中国,120.342904,33.185326,amap,2026-04-09 06:48:18.946401+00:00,2026-04-08 08:39:59.991605+00:00,2026-04-09 06:48:18.946401+00:00
3073,YYY,砚川,yanchuan,yc,2016,商洛,cn,中国,109.881189,34.024468,amap,2026-04-09 06:48:19.951865+00:00,2026-04-08 08:39:59.991797+00:00,2026-04-09 06:48:19.951865+00:00
3074,YYN,宜城,yicheng,yc,1330,宜城,cn,中国,112.198472,31.716321,amap,2026-04-09 06:48:20.936368+00:00,2026-04-08 08:39:59.991962+00:00,2026-04-09 06:48:20.936368+00:00
3075,YKJ,盐池,yanchi,yc,2313,吴忠,cn,中国,107.348832,37.734565,amap,2026-04-09 06:48:21.949894+00:00,2026-04-08 08:39:59.992125+00:00,2026-04-09 06:48:21.949894+00:00
3076,YHN,应城,yingcheng,yc,1313,孝感,cn,中国,113.573103,30.923321,amap,2026-04-09 06:48:22.983180+00:00,2026-04-08 08:39:59.992296+00:00,2026-04-09 06:48:22.983180+00:00
3077,YPK,郓城,yuncheng,yc,0621,菏泽,cn,中国,115.9015,35.601623,amap,2026-04-09 06:48:23.981427+00:00,2026-04-08 08:39:59.992466+00:00,2026-04-09 06:48:23.981427+00:00
3078,YEK,晏城,yancheng,yc,0601,德州,cn,中国,116.758411,36.80401,amap,2026-04-09 06:48:24.975063+00:00,2026-04-08 08:39:59.992647+00:00,2026-04-09 06:48:24.975063+00:00
3079,YCK,禹城,yucheng,yc,0601,德州,cn,中国,116.633657,36.92426,amap,2026-04-09 06:48:25.985066+00:00,2026-04-08 08:39:59.992816+00:00,2026-04-09 06:48:25.985066+00:00
3080,AIH,阳澄湖,yangchenghu,ych,0710,苏州,cn,中国,120.861898,31.380434,amap,2026-04-09 06:48:26.990280+00:00,2026-04-08 08:39:59.992972+00:00,2026-04-09 06:48:26.990280+00:00
3081,YNF,阳城,yangcheng,yc,0415,晋城,cn,中国,112.492824,35.49283,amap,2026-04-09 06:48:27.998086+00:00,2026-04-08 08:39:59.993211+00:00,2026-04-09 06:48:27.998086+00:00
3082,YYB,迎春,yingchun,yc,0026,鸡西,cn,中国,132.951408,46.042412,amap,2026-04-09 06:48:29.010847+00:00,2026-04-08 08:39:59.993409+00:00,2026-04-09 06:48:29.010847+00:00
3083,YAP,雁翅,yanchi,yc,0357,北京,cn,中国,115.897221,40.035485,amap,2026-04-09 06:48:30.021132+00:00,2026-04-08 08:39:59.993609+00:00,2026-04-09 06:48:30.021132+00:00
3084,ACP,云彩岭,yuncailing,ycl,0401,大同,cn,中国,114.363407,39.449162,amap,2026-04-09 06:48:31.005706+00:00,2026-04-08 08:39:59.993778+00:00,2026-04-09 06:48:31.005706+00:00
3085,YIN,宜城南,yichengnan,ycn,1304,襄阳,cn,中国,112.18404,31.630098,amap,2026-04-09 06:48:32.025876+00:00,2026-04-08 08:39:59.993951+00:00,2026-04-09 06:48:32.025876+00:00
3086,YNE,永川南,yongchuannan,ycn,1717,重庆,cn,中国,105.964086,29.276559,amap,2026-04-09 06:48:33.019376+00:00,2026-04-08 08:39:59.994103+00:00,2026-04-09 06:48:33.019376+00:00
3087,IXH,虞城县,yuchengxian,ycx,1212,商丘,cn,中国,115.864522,34.407024,amap,2026-04-09 06:48:34.020808+00:00,2026-04-08 08:39:59.994283+00:00,2026-04-09 06:48:34.020808+00:00
3088,YCT,营城子,yingchengzi,ycz,0220,大连,cn,中国,121.38871,38.985227,amap,2026-04-09 06:48:35.057905+00:00,2026-04-08 08:39:59.994484+00:00,2026-04-09 06:48:35.057905+00:00
3089,YYG,于都北,yudubei,ydb,1169,于都,cn,中国,115.592664,26.256595,amap,2026-04-09 06:48:36.043335+00:00,2026-04-08 08:39:59.994723+00:00,2026-04-09 06:48:36.043335+00:00
3090,ABJ,永登北,yongdengbei,ydb,2102,兰州,cn,中国,103.246236,36.723197,amap,2026-04-09 06:48:37.049694+00:00,2026-04-08 08:39:59.995035+00:00,2026-04-09 06:48:37.049694+00:00
3091,YDQ,英德,yingde,yd,1503,清远,cn,中国,113.438973,24.159231,amap,2026-04-09 06:48:38.057523+00:00,2026-04-08 08:39:59.995330+00:00,2026-04-09 06:48:38.057523+00:00
3092,NAQ,云东海,yundonghai,ydh,1506,佛山,cn,中国,112.845327,23.21804,amap,2026-04-09 06:48:39.052711+00:00,2026-04-08 08:39:59.995629+00:00,2026-04-09 06:48:39.052711+00:00
3093,YDM,尹地,yindi,yd,1905,楚雄,cn,中国,101.830237,25.636995,amap,2026-04-09 06:48:40.046176+00:00,2026-04-08 08:39:59.995916+00:00,2026-04-09 06:48:40.046176+00:00
3094,YGS,永定,yongding,yd,1008,龙岩,cn,中国,116.744039,24.734582,amap,2026-04-09 06:48:41.062638+00:00,2026-04-08 08:39:59.996159+00:00,2026-04-09 06:48:41.062638+00:00
3095,WLQ,阳东,yangdong,yd,1529,阳江,cn,中国,112.154775,21.954649,amap,2026-04-09 06:48:42.052270+00:00,2026-04-08 08:39:59.996415+00:00,2026-04-09 06:48:42.052270+00:00
3096,YAJ,园墩,yuandun,yd,2104,武威,cn,中国,102.968803,37.714379,amap,2026-04-09 06:48:43.073529+00:00,2026-04-08 08:39:59.996743+00:00,2026-04-09 06:48:43.073529+00:00
3097,YBZ,永福南,yongfunan,yfn,1603,桂林,cn,中国,109.998546,24.998128,amap,2026-04-09 06:48:44.084852+00:00,2026-04-08 08:39:59.997094+00:00,2026-04-09 06:48:44.084852+00:00
3098,YFG,余干,yugan,yg,1106,上饶,cn,中国,116.648971,28.768958,amap,2026-04-09 06:48:45.085297+00:00,2026-04-08 08:39:59.997420+00:00,2026-04-09 06:48:45.085297+00:00
3099,YOV,阳高,yanggao,yg,0401,大同,cn,中国,113.739509,40.36539,amap,2026-04-09 06:48:46.089188+00:00,2026-04-08 08:39:59.997650+00:00,2026-04-09 06:48:46.089188+00:00
3100,YRB,杨岗,yanggang,yg,0026,鸡西,cn,中国,132.28314,45.714079,amap,2026-04-09 06:48:47.105045+00:00,2026-04-08 08:39:59.997912+00:00,2026-04-09 06:48:47.105045+00:00
3101,VTM,雨格,yuge,yg,1806,六盘水,cn,中国,104.66755,26.099027,amap,2026-04-09 06:48:48.100479+00:00,2026-04-08 08:39:59.998142+00:00,2026-04-09 06:48:48.100479+00:00
3102,AGV,阳高南,yanggaonan,ygn,0401,大同,cn,中国,113.801447,40.315623,amap,2026-04-09 06:48:49.107816+00:00,2026-04-08 08:39:59.998324+00:00,2026-04-09 06:48:49.107816+00:00
3103,YIK,阳谷,yanggu,yg,0603,聊城,cn,中国,115.808979,36.101623,amap,2026-04-09 06:48:50.120419+00:00,2026-04-08 08:39:59.998554+00:00,2026-04-09 06:48:50.120419+00:00
3104,YOB,友好,youhao,yh,0016,伊春,cn,中国,128.84213,47.858403,amap,2026-04-09 06:48:51.130817+00:00,2026-04-08 08:39:59.998843+00:00,2026-04-09 06:48:51.130817+00:00
3105,YHP,沿河城,yanhecheng,yhc,0357,北京,cn,中国,115.7207,40.098994,amap,2026-04-09 06:48:52.122405+00:00,2026-04-08 08:39:59.999062+00:00,2026-04-09 06:48:52.122405+00:00
3106,GTH,洋河,yanghe,yh,0773,宿迁,cn,中国,118.367255,33.790872,amap,2026-04-09 06:48:53.135659+00:00,2026-04-08 08:39:59.999247+00:00,2026-04-09 06:48:53.135659+00:00
3107,YHA,燕湖,yanhu,yh,1503,清远,cn,中国,113.089664,23.67032,amap,2026-04-09 06:48:54.139321+00:00,2026-04-08 08:39:59.999416+00:00,2026-04-09 06:48:54.139321+00:00
3108,YQW,月华,yuehua,yh,1710,西昌,cn,中国,102.180386,28.133515,amap,2026-04-09 06:48:55.134384+00:00,2026-04-08 08:39:59.999651+00:00,2026-04-09 06:48:55.134384+00:00
3109,AEP,岩会,yanhui,yh,0404,阳泉,cn,中国,113.742135,37.87948,amap,2026-04-09 06:48:56.145502+00:00,2026-04-08 08:39:59.999856+00:00,2026-04-09 06:48:56.145502+00:00
3110,YLQ,阳江北,yangjiangbei,yjb,1529,阳江,cn,中国,111.839079,21.917385,amap,2026-04-09 06:48:57.156167+00:00,2026-04-08 08:40:00.000019+00:00,2026-04-09 06:48:57.156167+00:00
3111,YHM,羊臼河,yangjiuhe,yjh,1905,楚雄,cn,中国,101.836393,25.495673,amap,2026-04-09 06:48:58.148825+00:00,2026-04-08 08:40:00.000174+00:00,2026-04-09 06:48:58.148825+00:00
3112,AJM,元江,yuanjiang,yj,1989,元江,cn,中国,102.006897,23.698499,amap,2026-04-09 06:48:59.160395+00:00,2026-04-08 08:40:00.000320+00:00,2026-04-09 06:48:59.160395+00:00
3113,YCH,叶集,yeji,yj,0819,六安,cn,中国,115.93727,31.833812,amap,2026-04-09 06:49:00.151383+00:00,2026-04-08 08:40:00.000489+00:00,2026-04-09 06:49:00.151383+00:00
3114,YAM,营街,yingjie,yj,1806,六盘水,cn,中国,104.737026,26.260678,amap,2026-04-09 06:49:01.158882+00:00,2026-04-08 08:40:00.000646+00:00,2026-04-09 06:49:01.158882+00:00
3115,YHG,余江,yujiang,yj,1105,鹰潭,cn,中国,116.818548,28.215417,amap,2026-04-09 06:49:02.185132+00:00,2026-04-08 08:40:00.000787+00:00,2026-04-09 06:49:02.185132+00:00
3116,YGJ,岳家井,yuejiajing,yjj,9099,阿拉善,cn,中国,104.281963,37.582319,amap,2026-04-09 06:49:03.182129+00:00,2026-04-08 08:40:00.000963+00:00,2026-04-09 06:49:03.182129+00:00
3117,AFP,云居寺,yunjusi,yjs,0357,北京,cn,中国,115.799629,39.621436,amap,2026-04-09 06:49:04.190449+00:00,2026-04-08 08:40:00.001134+00:00,2026-04-09 06:49:04.190449+00:00
3118,YRY,宜君,yijun,yj,2008,铜川,cn,中国,109.13583,35.410788,amap,2026-04-09 06:49:05.209042+00:00,2026-04-08 08:40:00.001304+00:00,2026-04-09 06:49:05.209042+00:00
3119,AZK,燕家庄,yanjiazhuang,yjz,0616,泰安,cn,中国,117.277448,36.194256,amap,2026-04-09 06:49:06.235872+00:00,2026-04-08 08:40:00.001465+00:00,2026-04-09 06:49:06.235872+00:00
3120,RFH,永康,yongkang,yk,0913,金华,cn,中国,119.647265,29.079195,amap,2026-04-09 06:49:07.208317+00:00,2026-04-08 08:40:00.001607+00:00,2026-04-09 06:49:07.208317+00:00
3121,YLR,英库勒,yinfkule,ykl,2408,库尔勒,cn,中国,86.919098,40.923548,amap,2026-04-09 06:49:08.222233+00:00,2026-04-08 08:40:00.001769+00:00,2026-04-09 06:49:08.222233+00:00
3122,YJX,银浪,yinlang,yl,0037,大庆,cn,中国,124.854509,46.490915,amap,2026-04-09 06:49:09.223703+00:00,2026-04-08 08:40:00.001959+00:00,2026-04-09 06:49:09.223703+00:00
3123,YPE,以勒,yile,yl,1908,昭通,cn,中国,105.122191,27.579911,amap,2026-04-09 06:49:10.252193+00:00,2026-04-08 08:40:00.002149+00:00,2026-04-09 06:49:10.252193+00:00
3124,YEF,运粮河,yunlianghe,ylh,1211,开封,cn,中国,114.196714,34.795949,amap,2026-04-09 06:49:11.270788+00:00,2026-04-08 08:40:00.002302+00:00,2026-04-09 06:49:11.270788+00:00
3125,YLX,伊拉哈,yilaha,ylh,0009,黑河,cn,中国,125.166954,48.822037,amap,2026-04-09 06:49:12.230954+00:00,2026-04-08 08:40:00.002461+00:00,2026-04-09 06:49:12.230954+00:00
3126,WRR,尉犁,yuli,yl,2408,库尔勒,cn,中国,86.336938,41.356041,amap,2026-04-09 06:49:13.245848+00:00,2026-04-08 08:40:00.002609+00:00,2026-04-09 06:49:13.245848+00:00
3127,YIF,鄢陵,yanling,yl,1214,许昌,cn,中国,114.140401,34.064323,amap,2026-04-09 06:49:14.264940+00:00,2026-04-08 08:40:00.002772+00:00,2026-04-09 06:49:14.264940+00:00
3128,YLB,伊林,yilin,yl,0044,牡丹江,cn,中国,130.353789,44.600502,amap,2026-04-09 06:49:15.275102+00:00,2026-04-08 08:40:00.002916+00:00,2026-04-09 06:49:15.275102+00:00
3129,YCE,仪陇,yilong,yl,1720,南充,cn,中国,106.313323,31.260534,amap,2026-04-09 06:49:16.253914+00:00,2026-04-08 08:40:00.003065+00:00,2026-04-09 06:49:16.253914+00:00
3130,YUM,月亮田,yueliangtian,ylt,1806,六盘水,cn,中国,104.498805,25.925032,amap,2026-04-09 06:49:17.272696+00:00,2026-04-08 08:40:00.003230+00:00,2026-04-09 06:49:17.272696+00:00
3131,YMF,义马,yima,ym,1207,三门峡,cn,中国,111.912338,34.721156,amap,2026-04-09 06:49:18.284845+00:00,2026-04-08 08:40:00.003385+00:00,2026-04-09 06:49:18.284845+00:00
3132,YVV,阳明堡,yangmingbu,ymb,0403,忻州,cn,中国,112.879675,39.005477,amap,2026-04-09 06:49:19.294911+00:00,2026-04-08 08:40:00.003550+00:00,2026-04-09 06:49:19.294911+00:00
3133,YMN,云梦,yunmeng,ym,1313,孝感,cn,中国,113.73818,31.021252,amap,2026-04-09 06:49:20.294072+00:00,2026-04-08 08:40:00.003703+00:00,2026-04-09 06:49:20.294072+00:00
3134,YMX,伊敏,yimin,ym,9096,呼伦贝尔,cn,中国,119.789952,48.65066,amap,2026-04-09 06:49:21.299882+00:00,2026-04-08 08:40:00.003987+00:00,2026-04-09 06:49:21.299882+00:00
3135,YST,一面山,yimianshan,yms,0210,丹东,cn,中国,124.096972,40.349222,amap,2026-04-09 06:49:22.302485+00:00,2026-04-08 08:40:00.004192+00:00,2026-04-09 06:49:22.302485+00:00
